"","GSM131331.DT","GSM131332.DT","GSM131335.DT","GSM131336.DT","GSM131339.DT","GSM131340.DT","GSM131343.DT","GSM131344.DT","GSM131347.DT","GSM131348.DT","GSM131351.DT","GSM131352.DT","GSM131355.DT","GSM131356.DT","GSM131259.CT","GSM131260.CT","GSM131263.CT","GSM131264.CT","GSM131267.CT","GSM131268.CT","GSM131271.CT","GSM131272.CT","GSM131275.CT","GSM131276.CT","GSM131279.CT","GSM131280.CT","GSM131455.HT","GSM131456.HT","GSM131459.HT","GSM131460.HT","GSM131463.HT","GSM131464.HT","GSM131467.HT","GSM131468.HT","GSM131307.ST","GSM131308.ST","GSM131311.ST","GSM131312.ST","GSM131315.ST","GSM131316.ST","GSM131319.ST","GSM131320.ST","GSM131323.ST","GSM131324.ST","GSM131327.ST","GSM131328.ST","GSM131223.WT","GSM131224.WT","GSM131227.WT","GSM131228.WT","GSM131231.WT","GSM131232.WT","GSM131235.WT","GSM131236.WT","GSM131239.WT","GSM131240.WT","GSM131243.WT","GSM131244.WT","GSM131247.WT","GSM131248.WT","GSM131251.WT","GSM131252.WT","GSM131255.WT","GSM131256.WT"
"257972_at","8.354254869","8.588165516","8.304871671","8.645237127","8.521098047","8.304283253","8.338467347","8.27531928","8.659733062","8.606067635","8.53599686","8.646202088","8.197745675","8.392812669","8.325320669","8.57899683","8.901428899","8.474768284","8.511968172","8.578632915","8.50088435","8.42009096","8.324548207","8.367349534","8.294787904","8.398376654","8.948978433","8.961116495","8.546603868","8.586328315","8.68616109","8.793476021","8.537182873","8.547729588","8.580157239","8.742911901","8.48692508","8.347442073","8.651330699","8.481231011","8.798597324","8.827115505","8.889119411","8.649178949","8.611031526","8.813541302","8.695479822","8.580232322","8.664783486","8.832643757","9.038778373","8.801445031","8.590905461","8.309121018","8.496072181","8.460486916","8.590413966","8.308841111","8.486081506","8.457023872","8.633693161","8.569785806","8.502797572","8.360550141"
"258025_at","10.48517975","10.51979806","10.31688331","10.20409626","10.27496825","10.37027683","9.968189721","9.76437042","9.592266023","9.552545411","9.870828276","9.8107221","10.21630578","10.42824168","10.76348504","10.57592699","10.07990998","10.18924584","10.17903893","10.28089303","10.25423286","10.21535697","10.10959813","10.22352355","9.842017288","9.9002803","9.408030573","9.888601525","9.558765165","9.528912238","10.16160951","10.22272224","10.80397182","10.77031056","10.40280676","10.44980364","10.2863598","10.35351139","9.459528561","9.88737744","9.369431771","9.138178392","9.013655532","9.849114366","9.219158556","9.327490337","10.31455493","10.58611093","10.09678569","10.13816437","10.45767429","10.33515714","10.21481406","10.32499879","9.811190665","9.820442995","9.837839798","9.463135404","9.987768199","9.604567282","10.18102481","10.02291845","10.76086108","10.85957769"
"258053_at","8.91292674","8.78861294","8.877567493","8.828122733","8.944851684","9.002798235","9.330736503","9.287261187","9.459595654","9.466807389","9.389071659","9.358373573","9.148618305","8.947713636","9.177904466","9.281498905","8.720344742","8.954416279","8.766534036","8.741909305","8.653567546","8.570624048","8.332505381","8.304516798","7.816939059","8.025497309","8.870765929","8.748305731","9.391427499","9.344922599","9.498053937","9.671588937","9.371120813","9.260121173","8.85419286","8.841540275","9.009348419","9.03059882","9.241322113","9.112877557","9.261926118","9.220416254","9.395133426","9.417879926","9.438556409","9.341215461","8.856522868","8.986580963","8.536157533","8.748927231","8.909036254","9.008801504","8.990768258","8.81617839","9.174994748","9.108898802","9.161843787","9.016017183","9.133926617","9.232444404","9.390014188","9.347579219","9.335259234","9.194259564"
"258208_at","10.51943441","10.35693652","10.49492189","10.63445347","10.59729413","10.51615158","10.39366392","10.30177811","10.41958001","10.42856318","10.80537814","10.90947857","10.28839564","10.35506072","10.47649646","10.61587722","10.74106461","10.48415121","10.51873038","10.50063855","10.50536569","10.39952767","10.69552616","10.73269029","10.90603054","10.83534003","10.39397328","10.45951899","10.53096561","10.47880265","10.81084919","10.85941453","10.64440901","10.64261309","10.50521736","10.46919149","10.37250954","10.446582","10.19542185","10.2013317","10.51223306","10.51359","10.81051951","10.59422396","10.6545993","10.54129342","10.86987327","10.47799661","10.28407772","10.35846926","10.45276143","10.59865188","10.65034278","10.68101931","10.51726079","10.37759344","10.69205553","10.57444546","10.7740691","10.7821929","10.97735454","10.92175434","10.73468598","10.64609192"
"258334_at","8.468469613","8.583371092","8.533087688","7.993162522","8.344258345","8.555391171","8.434611378","8.527852774","8.479573623","8.351948637","8.212422851","8.198210081","8.467994081","8.640412873","8.636665464","8.613360851","8.48446511","8.627780987","8.197971125","8.330491351","8.103241167","7.820655329","6.715033119","6.827207069","7.026242834","7.311779639","9.354256373","9.618718798","8.33351388","8.493079503","8.293557774","8.283568771","8.684631102","8.58533434","8.731794918","8.565679216","8.57717203","8.49436747","8.358291258","8.63794096","8.245314981","8.225668349","7.758332445","7.983119818","7.98339448","7.8274747","8.254140892","8.239325849","8.66540059","8.5525463","8.44750808","8.603005117","8.518672567","8.505087132","8.612786758","8.354300671","8.336245418","8.369759839","8.365922858","8.335130128","8.347484653","8.363547644","8.884191417","8.856635826"
"258452_at","9.925746827","9.305215296","10.69269543","11.49161044","11.57832992","10.77233402","10.84875941","10.82719983","10.7836371","10.7309859","10.39418247","10.68756372","10.29161487","10.54115602","9.677628336","9.989452829","10.06395733","10.03018777","10.75651941","10.75730354","11.14016817","11.3206429","11.83776634","11.90088741","12.29627482","11.90357513","11.18621352","11.49292561","10.58587143","10.81169789","11.33324436","11.30964326","10.61925301","10.34405797","9.871188081","10.06218683","10.34288957","10.73375757","11.93771692","11.84616485","11.82890813","11.66231047","11.38961487","11.34172665","11.72829025","11.78616071","10.48886318","10.34344192","9.857259671","10.01910603","10.54886916","10.07260707","10.90091068","10.22662642","10.90921378","10.92535435","10.89969367","10.84288504","10.65797229","10.82388024","10.3372891","10.11207501","10.51688584","10.48725376"
"258454_at","9.006128533","8.917715994","8.804764249","8.886263371","8.835627109","8.782080769","8.569524954","8.563030549","8.563024716","8.523361949","8.730578967","8.874907931","8.609989928","8.732072173","9.07367238","8.880742089","9.154019025","8.667508063","8.685101491","8.960783661","8.761383258","8.815102041","8.793764381","8.642587376","9.142067147","9.28719096","9.359402085","9.566450016","9.322845278","9.354126376","9.167408485","8.905927848","8.719623065","8.921632963","8.705928763","8.71138116","8.747623701","8.801353932","8.49712019","8.447353944","8.727495618","8.633117703","9.671284871","8.865024848","9.11695581","9.116305283","9.03128065","8.828414111","8.473148777","8.502341736","8.800631297","8.934784023","9.085584827","9.233775166","8.689574713","8.777136147","8.897997481","8.757848337","8.856376703","8.960101224","8.873848181","8.951102409","8.775543645","8.852885628"
"258466_at","9.267778464","9.126171825","9.260491516","9.438677432","9.205749364","9.28621242","9.016965658","9.032437499","8.475499276","8.861326454","9.036612627","8.935698675","9.039370074","8.650627033","9.569788688","9.407935418","9.148826021","8.935825802","9.070871218","9.106077965","8.80805598","9.35864257","8.904194674","9.199060998","9.184955001","9.136733996","9.43004717","9.704368985","9.074607561","9.20109305","8.929387178","8.833552624","9.289177567","9.446904042","9.134633523","8.904388938","8.935682353","9.236108267","8.75393649","8.394760291","8.794762303","8.835239518","9.406817895","8.908685976","9.132904721","9.190825775","9.246638683","9.067969387","8.886635748","9.024926695","9.023415851","9.208076258","9.305409393","9.272595793","9.068768811","9.011477375","8.896721467","8.90035603","9.030460823","9.126029412","9.120283246","8.858035831","9.043018314","9.242963172"
"258475_at","9.252514306","9.356841176","9.189887297","9.121593531","9.298864626","9.327796574","9.170969487","9.126332113","9.263604996","9.212122745","9.847287545","9.550892681","9.227430558","9.350714542","9.330311564","9.52214706","8.908278629","9.374136763","9.120443976","9.120319196","9.20851428","9.04656048","9.152233752","9.151184443","8.859129188","8.98748338","9.301143234","9.490170035","9.720786735","9.877504661","9.85402445","9.925157944","9.72184653","9.689834392","9.083277688","9.141657167","9.162480638","9.325189491","9.07820078","9.2647325","8.911370047","9.139986926","8.692927628","9.60355138","8.682413919","8.409038671","9.155140131","9.336425133","9.006513177","9.079053751","9.151327523","9.212354484","9.23346266","9.295393607","9.481708357","9.294550647","9.486042812","9.208744512","9.48642075","9.350897004","9.852270593","9.63418861","9.582851588","9.384777283"
"258515_at","11.44869381","11.61391251","11.22702073","11.34430141","11.26036082","11.4678326","11.33029805","11.25969709","11.08212386","11.20994447","11.2405446","11.21832423","11.42761283","11.3718427","11.38831746","11.58223533","11.42638345","11.1640815","11.14848843","11.4578961","11.28827265","11.39193067","10.97325214","11.05408291","10.79308859","10.64009784","11.25984485","11.37888526","11.32349619","11.12346901","11.13360568","11.26086259","11.54331755","11.58040767","11.31350524","11.35860556","11.28897623","11.27206052","11.2785803","11.03930615","11.17470148","11.19055","11.13758067","11.16286796","11.33662446","11.58365103","11.4798666","11.50020682","11.10892859","11.22125995","11.52084371","11.50222555","11.44477087","11.37616591","11.17190507","10.99580242","11.22963376","10.80718249","11.26153736","11.19490955","11.20556292","11.02783573","11.60647665","11.59730126"
"258526_at","9.421837146","9.545113736","9.304791909","9.362398272","9.228841584","9.248678021","9.28123315","9.293314359","8.898949663","9.028998281","8.956407465","8.973368844","9.207580443","9.014076299","9.592256078","9.594409349","9.375546367","9.201810461","9.178501645","9.27995384","9.017419009","9.300320739","9.015564027","9.014871298","9.068408247","9.264569977","10.36281634","10.39228907","9.889049872","9.991775114","9.545474272","9.492043457","9.70256743","9.712389516","9.215959098","9.425150276","9.109790336","9.315260019","8.955986625","9.014690798","8.768348328","8.840505443","9.378708322","9.007037174","9.316769095","9.030253575","9.28450138","9.425880419","9.158340664","9.25250656","9.26529032","9.266871395","9.45103737","9.435229128","9.026695308","9.309218999","9.05133801","9.286327208","8.957686054","9.095598681","9.190517202","9.001819394","9.408846464","9.386460365"
"258527_at","9.740196734","9.689672008","9.637412356","9.526572183","9.680644235","9.903819624","9.940033916","10.19625778","10.15320806","10.14718006","9.594616516","9.866354759","9.756526431","9.729577794","9.92180237","9.819243721","9.997172144","9.714090668","9.622914533","9.927321981","9.494102595","9.456799843","8.819505199","8.825913673","8.233031908","8.02144873","9.810664051","9.88432629","9.909497221","9.925269761","9.483672577","9.690146652","9.662224006","9.384221394","10.17725194","10.48882336","9.998839641","9.927666326","9.626517715","10.08826259","9.835407726","9.791347977","9.744744329","9.748190349","9.518504527","9.5224239","10.12205505","10.55435588","10.24568158","10.40219621","10.6842114","10.24805749","9.826836528","10.0102301","10.13645998","10.94639643","9.852118648","9.782846944","9.905649012","9.827293584","9.709981155","9.674377306","9.606712998","9.750284162"
"258569_at","13.51040668","13.5282372","13.47457392","13.46091589","13.46709713","13.44378734","13.22855753","13.22605036","13.06592773","12.96266755","13.25274895","13.33838008","13.42282749","13.29414679","13.51980205","13.44503318","13.66879263","13.42419756","13.4749842","13.41657299","13.35183059","13.46349879","13.35905745","13.40967093","13.50235185","13.51269256","13.38809783","13.51674776","13.55663173","13.57295136","13.40451124","13.36345059","13.41919525","13.43702898","13.47118653","13.44093566","13.5106483","13.52588025","13.34556317","13.29955382","13.25698808","13.0189545","13.48874206","13.31355154","13.3789235","13.35838963","13.59166883","13.52349466","13.28484638","13.40839528","13.47713455","13.47507207","13.56916274","13.49654294","13.44407331","13.50475468","13.3742721","12.76332624","13.29043264","13.34755319","13.36207387","13.36891534","13.46775921","13.45567189"
"258655_at","9.000734724","9.193296829","9.23717042","9.232554955","9.425233606","9.062253128","8.842418613","8.81818766","8.847331739","8.811943509","9.268071667","9.642022968","8.881457385","9.026193755","9.345238036","9.209421137","8.591424592","8.980526204","8.905461416","8.954706783","8.934061596","8.919673039","8.812496855","8.903044357","9.343040019","9.426174764","8.967361169","9.042465932","8.536297705","8.724742629","9.090302045","9.164648565","9.222733958","9.239522408","9.111864492","9.240405224","8.970858997","8.846545272","8.244479054","8.236928699","8.455740285","8.649192575","9.604349394","9.333773759","9.317668774","9.268387929","9.319928977","8.925131007","9.027622249","9.068424454","8.852142603","8.969695939","9.170463426","9.255316192","8.639707311","8.458282544","8.484703349","8.812486255","8.968136984","8.737900711","9.351989456","9.449335913","9.284148348","9.110706356"
"258680_at","13.42513966","13.5393662","13.52940671","13.6682706","13.60430449","13.47356329","13.40493441","13.38616927","13.23139066","13.31194509","13.53944422","13.61437498","13.42665283","13.40140904","13.3626949","13.39824311","13.22868835","13.39381372","13.42633107","13.37617","13.45226073","13.53095241","13.5227144","13.55606143","13.58986535","13.54135502","13.27233938","13.21285925","13.37271019","13.37935813","13.39742877","13.28751765","13.26053809","13.40005706","13.43516512","13.44022081","13.35017419","13.51092143","13.3028536","13.08090802","13.38981627","13.42595058","13.73558307","13.53425388","13.59402627","13.60704273","13.58220675","13.41830019","13.18943427","13.37620942","13.37424664","13.39163246","13.51153275","13.46368616","13.35074641","13.34557724","13.41485868","12.7461638","13.42813017","13.43795874","13.42230075","13.38677879","13.38822092","13.4151909"
"258681_at","12.39030527","12.41101922","12.48852853","12.30822407","12.39344032","12.32161837","12.34763592","12.35675543","12.3646609","12.41119732","12.60794448","12.8285354","12.36186721","12.44336318","12.66092668","12.67301352","11.9983092","12.57876516","12.51503845","12.41157981","12.28674835","12.22919121","12.2171331","12.30666159","12.23854329","12.11955654","12.74284462","12.79897078","12.45099562","12.55638026","12.71523612","13.02503758","12.7457983","12.75762473","12.52181121","12.454602","12.52592089","12.64400507","12.57997233","12.52535834","12.66595827","12.63907974","12.70658728","12.76251903","12.48558348","12.43541351","12.70209553","12.64790577","12.26706546","12.4548059","12.51942363","12.52004913","12.64240169","12.58616878","12.63658119","12.60160361","12.72726379","12.26743558","12.70183502","12.71209553","12.68980191","12.68589697","12.65942405","12.54166806"
"258716_at","6.894970564","7.010635469","6.547154614","6.845536448","6.617521335","6.668308141","6.80615019","6.529086061","6.812700875","6.887187796","7.017424888","7.009458007","6.730438243","6.617504725","6.997472055","6.968380593","6.752371867","6.806767913","6.351817113","6.649991065","6.1133205","6.163431754","6.477210066","6.432012642","6.960375565","6.907775842","8.500259021","8.665824648","7.477386061","7.540540513","7.116632602","7.239783805","6.912289303","6.995542326","6.760621077","6.908035157","6.663536121","6.436216892","6.263113766","6.47617543","6.805123337","6.765530171","7.144333107","6.803662283","7.094282283","6.845765238","6.962947298","7.107776987","6.76167732","6.720484574","6.648332125","6.875529663","7.095473799","6.983957593","6.761288139","6.957110598","6.721241955","6.808504202","6.835703108","6.877863254","7.31514977","7.089333007","7.204427911","6.933383173"
"258772_at","11.68855408","11.67877611","11.5160848","11.45861836","11.54360551","11.48489629","11.45197539","11.48978659","11.54611943","11.58007108","11.72476708","11.90985503","11.62002798","11.68273904","11.78542052","11.89877035","11.83580588","11.77095286","11.77256991","11.52250788","11.6065644","11.3873151","11.5196466","11.65309764","11.81814775","11.66479423","12.16219304","12.3875653","11.7284411","11.8622097","11.85771493","11.9221605","11.91890677","11.95459931","11.62009744","11.58949288","11.75771258","11.76041555","11.62472493","11.80263763","11.74948034","11.59604895","11.87245798","11.87996132","11.72844671","11.56327317","12.01706389","11.76138785","11.42510137","11.60383881","11.63619589","11.78084326","11.82460422","11.92401114","11.85869466","11.74556873","11.71445183","11.51067173","11.82985329","11.77029599","11.93627893","11.93385603","11.90218528","11.69719359"
"258846_at","10.80768348","10.89847138","10.70704025","10.60451791","10.72548647","10.47220737","10.70629534","10.75464179","10.60392533","10.58257467","10.61996494","10.72540027","10.65037775","10.79491952","10.92862801","10.92081079","10.91776606","10.73916307","10.71035533","10.66174532","10.76671083","10.58444884","10.56769635","10.66951613","10.67175543","10.63657479","10.62555367","10.87823986","10.8772132","10.87170936","11.17093491","11.00474607","10.8277617","10.91815038","10.72929803","10.72993912","10.79955513","10.87157015","10.82546769","10.9342967","10.97552877","10.79213013","10.90031735","10.72236594","10.87685112","10.80406412","10.84628116","10.85396978","10.57167516","10.68220034","10.71465231","10.63332997","10.76541228","10.79428419","10.89408559","10.93058246","10.82065036","10.87869595","10.88548118","10.98237529","10.72340014","10.80878942","10.87974473","10.77080343"
"258847_at","10.90032942","10.85484096","10.58108473","10.62868233","10.62996418","10.62092774","10.67913709","10.60912084","10.93121216","10.80340037","10.90996907","10.86639341","10.85345056","11.02041986","10.82494717","10.70989063","10.94915612","10.75882643","10.7533416","10.84523802","10.63746427","10.54026416","10.68750354","10.67207691","10.73582044","10.7944688","10.69952685","10.77390771","10.75642327","10.83016394","10.99791723","10.65180597","10.71092173","10.66106266","10.91910248","10.7293172","10.74153623","10.75174117","10.89185079","10.95856298","10.85964716","10.80900344","11.0146137","10.80277904","10.91830237","10.81905712","11.00017829","10.9807741","10.51631881","10.74200003","10.8272863","10.76502632","10.75557944","10.82422701","10.93191358","11.02368345","10.87779484","10.73013533","10.92971411","10.8096229","10.99753981","10.96181915","10.85972715","10.85276391"
"258862_at","12.36166513","12.38667896","12.31362635","12.28225566","12.34373383","12.16615455","12.21511363","12.11213728","12.0752231","12.16241533","12.32164362","12.34354534","12.23866315","12.19494503","12.09494457","12.03731696","12.57403639","12.20077188","12.13331149","12.21649984","12.13627641","12.13786529","12.14012521","12.0678154","12.13401939","12.21007321","11.69139942","11.70508542","12.11816146","12.06252456","12.28741311","11.98952815","12.10355467","12.10581399","12.19305668","12.23962663","12.22620584","12.33092982","11.95055667","11.98105988","12.31792443","12.2621885","12.45577257","12.27614926","12.47252865","12.38829103","12.49351255","12.25158367","11.96611916","12.14661183","12.26831548","12.1712975","12.35335225","12.18664746","12.1449476","12.13714459","12.31020158","11.86612946","12.1238143","12.12155443","12.37204321","12.34489656","12.33406183","12.34399592"
"258881_at","8.787886204","8.639011315","8.663521496","8.732189478","8.745891491","8.545093955","8.628404139","8.528805451","8.706687685","8.754551851","8.745760522","8.726026424","8.600985134","8.575214861","8.838522738","8.793642558","8.757998869","8.972354413","8.865568216","8.805847393","8.701036521","8.645084529","8.748551771","8.802236642","8.815827907","8.862813958","8.600484584","8.737185339","8.933406475","8.823014701","9.2094217","9.13559672","8.743860612","8.83300701","8.732502137","8.643549242","8.700311365","8.786035356","8.611906279","8.629023359","8.587743235","8.555407064","8.838135353","8.870963348","8.676761971","8.56055755","8.840819998","8.744982732","8.67377782","8.628020151","8.795508251","8.879492445","8.851558408","8.801334366","8.901819957","8.609287133","8.851589842","8.692407726","8.805132335","8.787321915","8.841984014","8.865672589","8.700392116","8.720414271"
"258902_at","10.35530774","10.30941458","10.37561554","10.31450576","10.42369438","10.40894829","11.18796319","11.14313161","11.43317764","11.47115035","11.15344879","11.17786327","10.49234891","10.6385757","10.30080603","10.48311286","9.8560418","10.14189135","10.2687235","10.10075213","10.50392432","10.48694668","10.54325349","10.65886317","10.51146723","10.56998649","10.9137965","11.04502866","11.37913918","11.27931969","11.4468934","11.4329002","10.74389558","10.75625839","10.42992734","10.50656782","10.56531952","10.33452707","11.04869276","10.96222914","11.08920379","11.26075633","10.3961026","10.86879083","10.03423845","10.00279226","10.16275434","10.36043417","10.20808824","10.23214073","10.39444243","10.40429717","10.38970699","10.3429269","11.23795849","11.17173914","11.02577681","10.70894656","11.42104323","11.28802336","11.27358807","11.21975252","10.75301105","10.90549935"
"258927_at","9.812858183","9.610818037","9.408970475","9.154635944","9.38791728","9.487000943","9.354149662","9.338497271","9.499690802","9.56744447","10.00027977","9.921458989","9.515806112","9.790803884","9.653145189","9.560908635","9.694585753","9.668991113","9.705316567","9.430854604","9.463997852","9.517241614","9.275484693","9.143269052","8.443330909","8.359017063","9.129749065","8.934012118","9.441939707","9.576062041","10.08483085","10.04164927","9.829491084","9.480616542","9.433241022","9.588436943","9.390112436","9.699308801","9.045732287","9.121821944","9.018511708","8.894047436","8.936088706","9.531668378","9.172731738","9.016150421","9.573470875","9.90412785","9.588860516","9.549357818","9.389670505","9.639687968","9.496732121","9.779528314","9.712655221","9.441925321","9.432575437","9.431079102","9.769728115","9.714323695","10.0982701","10.15761911","9.932850717","9.826611591"
"258966_at","9.799268349","9.810608293","9.80289322","9.852179464","9.74553765","9.858174988","9.608389208","9.491214874","8.968609856","8.921712891","9.302015851","9.390746426","9.300912298","9.081597183","9.593250709","9.570211934","9.530742571","9.445888995","9.42414565","9.418733089","9.187201474","9.719763994","9.342248673","9.352952528","9.71907485","9.588979243","8.871493906","9.147700104","9.824432903","9.904628121","9.733702924","9.331692708","9.341994911","9.417995488","9.384911719","9.426035059","9.377299419","9.664188836","9.006278798","8.967700408","8.615337685","8.814930989","9.150663783","9.019273123","8.527612613","8.532759667","9.41654434","9.583157407","9.073929963","9.177499276","9.168447246","9.57665481","9.543373644","9.607162602","9.403789654","9.345213163","9.139846202","9.178248323","9.223003881","9.11556533","9.580771553","9.387769545","9.328286524","9.442525305"
"258989_at","10.28637573","10.41577479","10.4036381","10.20718077","10.25363709","10.60332467","10.77675593","10.68016892","10.8318122","10.69484713","10.2194104","10.20048538","10.64896625","10.97478464","10.12635707","10.11996934","10.36167781","10.4468497","10.37949979","10.02921087","10.35649609","10.08854317","10.16978761","9.947178089","9.852451232","9.643735257","10.158501","10.27076392","10.56877897","10.7542148","10.39646404","9.924451379","10.25572734","10.13018608","10.59936904","10.61225765","10.61631819","10.76593624","10.66870097","10.83362734","10.77653692","10.83721796","9.654402238","9.962858417","9.425879595","9.512521698","10.21705289","10.33577499","10.60689207","10.50998104","10.30677204","10.43222097","10.37912945","10.43526601","11.16486354","10.88082987","10.80749006","11.01939559","11.27920337","11.21750078","10.36817796","10.33580388","10.50898093","10.45219052"
"258995_at","9.892253879","9.920695086","10.00718462","9.906463157","9.836592707","9.805944651","9.638235932","9.715431832","9.094190547","9.154053435","9.168172751","9.293632708","9.721041981","9.522497176","10.2986859","10.06129027","10.21637843","9.846574635","9.774757927","9.728690532","9.576973772","9.888291975","9.60851967","9.691081657","9.863035701","9.857483536","9.727449975","9.621727522","9.996402967","9.989760159","9.62515273","9.6983535","10.03925842","10.13800305","9.751256963","9.5752771","9.647774694","9.856498006","9.588150467","9.506250781","9.096282725","9.169270074","9.658556457","9.26448354","9.593799571","9.400300537","9.587101834","9.641955889","9.774024388","9.720869738","9.518986425","9.739646647","9.563083006","9.894393573","9.553528676","9.711036673","9.461808944","9.439840129","9.39139817","9.572736759","9.493330971","9.464719056","9.830962821","9.813614986"
"258996_at","7.896596166","7.806823826","7.451387739","7.552390996","7.428178172","7.535791924","7.221974963","7.217114049","7.036747024","6.931133196","7.083538877","7.142814978","7.270862387","7.156985273","7.791479496","7.519493012","8.037302393","7.373315372","7.461417863","7.522763283","7.199165822","7.489400903","7.497291153","7.527412857","8.558544674","8.633816063","9.092153362","9.100205383","7.997466203","8.006111576","7.625643383","7.760526354","7.838784265","7.923794118","7.193497252","7.188167039","7.340150794","7.159742951","6.830601733","6.81176124","7.287970635","7.296171226","7.999401069","7.182861981","7.746050625","7.775142038","7.781768283","7.580374519","7.33765837","7.343878038","7.49150952","7.429790478","7.73665947","7.776620841","7.384111729","7.294191326","7.57150485","7.43883117","7.127005009","7.588983052","7.306703761","7.375296965","7.72533428","7.624626828"
"259016_at","11.26561622","11.38825973","11.19147102","11.25907981","11.13922619","10.92286562","11.0387786","11.01579623","10.79583129","10.85326454","10.99869795","11.11017627","11.07457346","11.27338811","11.35564495","11.41048012","11.01538064","10.86604136","11.07578987","10.95900573","10.94423839","11.01864202","11.10168598","10.95175087","11.06985847","11.15664597","11.20114782","11.04225667","11.15089358","11.17142941","11.02312436","11.46840047","11.49867565","11.56319438","11.12708428","11.11120004","11.11396034","11.30743633","11.00786337","11.00922447","11.03042808","11.05232218","11.21858719","11.23506209","11.19054633","11.16272845","11.14573265","10.98978025","10.87401653","10.98650795","11.00351576","11.08434179","11.00305183","11.14645315","11.16451083","11.12963845","11.06755695","10.98396974","11.1741497","11.19816359","11.16776931","11.09262448","10.98423399","10.8435868"
"259070_at","10.87914309","11.00244499","11.07181324","10.60955068","10.7866772","11.02830178","10.66967452","10.74987342","9.770237411","9.865457012","9.914563216","9.898043959","11.10966812","11.1202838","11.06801268","10.97210705","10.86581513","11.07615762","10.7883638","10.82851067","10.99504761","11.09729248","11.98135208","11.82433997","12.49021271","12.30203977","10.07624293","10.23131011","9.891489261","9.765504206","10.70693491","10.34092745","11.06984599","11.1281473","10.76454562","10.7739725","10.62124166","11.01762302","11.04707649","11.08894748","10.32378567","10.49619118","9.738318534","10.37583577","11.01077532","10.85320133","10.71062096","10.81377341","10.87269388","10.88456117","10.77020112","10.75142166","10.41163122","10.39490103","10.69556771","10.3601195","10.2199688","10.2724751","9.887842135","9.701292945","9.921900645","9.863293145","11.33940638","11.30905348"
"259146_at","8.824045277","8.866603403","8.841818825","9.166542606","9.315108838","8.95017167","9.482695342","9.582699878","9.561749912","9.562666842","9.239097858","9.330540758","9.124785654","9.101757914","8.865213687","9.082931366","8.897792199","8.804782226","8.858829646","8.576366274","8.848508524","8.762494553","8.98942925","9.054884259","9.807565392","9.489569449","9.291642296","9.540880034","9.51824813","9.521418043","9.232413091","9.075062281","9.021204893","8.856903009","8.888795245","8.855239837","8.958288041","9.008781296","9.571992801","9.192387768","9.921236427","9.982262655","10.06692956","9.664562691","10.01799232","10.1812902","8.893178041","8.936759127","8.688222965","8.746986587","8.951453214","9.050010044","9.098968295","8.797102079","9.17707078","9.078290797","9.093793363","8.987335122","9.385218641","9.381726491","9.287044019","9.192676957","8.996106392","9.256817575"
"259154_at","10.30016206","10.49981366","10.61314366","10.73822548","10.86028325","10.58170048","11.4492863","11.56817461","10.91551141","11.20989215","10.92323235","11.05508005","10.97929195","10.95587354","10.26377503","10.43080247","10.55048309","10.68488408","10.56584782","10.26520712","10.25633506","10.29378824","10.1974589","9.988147847","9.61944394","9.826783068","10.28915224","10.25622319","10.69488724","10.68429322","10.76663183","10.80880853","10.48385699","10.59842478","10.61823768","10.46942871","10.61601954","10.58525884","10.69672419","10.85465489","10.82362522","10.79983355","10.49073736","10.85001239","10.52579187","10.42171521","10.42836032","10.33505574","10.52115749","10.76023912","10.53934285","10.52127287","10.40930666","10.55953331","10.6933711","10.71849976","10.54240766","10.39406207","10.69915913","10.77832868","10.69311374","10.56583382","10.6288983","10.76921695"
"259192_at","9.063626911","9.214136782","8.833944008","8.951226198","8.943631357","8.930902646","8.875127291","9.002422755","9.122564742","9.276684289","9.087306546","9.173194669","9.129428876","9.166489404","9.259305452","9.365230762","9.398512144","9.007254452","8.894363843","9.077301523","9.048215742","8.792707285","8.857098506","8.838637804","8.844753704","9.074255122","10.09325207","10.20358203","9.391460918","9.397060041","9.32911401","9.447813557","9.49898446","9.372006242","9.101414019","9.090893353","9.270988069","8.903387261","9.251892167","9.374145231","9.033256073","8.986207769","9.392711552","9.096742894","9.201766107","9.069524369","8.887799514","9.028871333","8.981366747","8.957308244","9.074992568","9.065927225","8.981190798","9.222302082","9.282467713","9.176655009","8.848243743","8.775981559","9.211187045","9.036153806","9.191256562","9.338230232","9.278212958","9.186626265"
"259248_at","10.5814095","10.30097898","10.25466705","9.960022071","10.0334814","10.26120388","10.19854168","9.993246126","9.738725459","9.55932687","9.870503861","10.00034456","9.957643302","9.625749626","10.55211702","10.30340577","10.5405822","10.15561385","10.06463607","10.17803738","9.725378157","10.18222511","9.673814267","9.915818344","10.42524842","10.51623977","11.81762849","11.95003419","9.600880903","9.722082354","9.999461964","9.711184295","10.48588702","10.60862825","10.1677617","9.913672804","9.733402204","9.772171809","9.020706773","9.165599007","9.348723748","9.420184963","10.12052779","9.416312641","10.26365455","10.29569269","10.76174563","10.37349548","9.656206706","9.782357713","9.951093569","10.07045763","9.980204585","9.901092027","9.835724222","9.882817012","10.00211018","9.758196264","9.727550951","9.544881697","10.07310374","10.11534505","10.19109582","10.30619207"
